sample_id,openness,conscientiousness,extraversion,agreeableness,neuroticism
734,0.2,0.75,0.15,0.35,0.65
735,,,,,
736,0.2,0.8,0.15,0.45,0.3
737,,,,,
738,0.5,0.8,0.2,0.3,0.2
739,0.2,0.85,0.15,0.4,0.2
740,0.2,0.45,0.2,0.75,0.78
741,0.7,0.55,0.4,0.73,0.18
742,0.3,0.8,0.3,0.5,0.6
743,,,,,
744,0.2,0.65,0.15,0.3,0.75
745,0.68,0.85,0.45,0.55,0.2
746,0.35,0.78,0.2,0.4,0.25
747,0.1,0.85,0.3,0.75,0.15
748,0.3,0.85,0.3,0.45,0.2
749,0.3,0.8,0.2,0.65,0.35
750,,,,,
751,0.2,0.85,0.15,0.35,0.1
752,0.35,0.78,0.2,0.4,0.25
753,0.25,0.82,0.18,0.44,0.62
754,0.25,0.85,0.2,0.35,0.2
755,,,,,
756,,,,,
757,0.28,0.86,0.14,0.54,0.22
758,0.3,0.85,0.2,0.35,0.15
759,0.3,0.7,0.2,0.4,0.2
760,,,,,
761,0.82,0.76,0.22,0.38,0.14
762,0.25,0.85,0.3,0.75,0.2
763,0.25,0.85,0.2,0.45,0.15
764,0.2,0.73,0.15,0.32,0.42
765,0.3,0.8,0.2,0.4,0.3
766,0.25,0.65,0.3,0.55,0.35
767,0.35,0.78,0.3,0.66,0.45
768,0.35,0.85,0.2,0.45,0.15
769,0.2,0.8,0.2,0.4,0.2
770,,,,,
771,0.25,0.78,0.2,0.45,0.15
772,0.2,0.8,0.2,0.4,0.7
773,0.3,0.9,0.2,0.6,0.2
774,0.2,0.8,0.3,0.6,0.2
775,,,,,
776,,,,,
777,0.35,0.85,0.2,0.45,0.4
778,,,,,
779,0.3,0.85,0.2,0.4,0.2
780,,,,,
781,0.55,0.75,0.35,0.45,0.2
782,0.2,0.8,0.2,0.4,0.6
783,,,,,
784,,,,,
785,0.2,0.8,0.1,0.4,0.2
786,0.25,0.81,0.12,0.44,0.53
787,0.45,0.78,0.25,0.4,0.15
788,0.68,0.78,0.45,0.82,0.35
789,0.25,0.85,0.2,0.35,0.55
790,0.2,0.75,0.1,0.4,0.3
791,0.2,0.85,0.1,0.3,0.4
792,0.22,0.78,0.12,0.34,0.47
793,0.35,0.85,0.2,0.45,0.15
794,0.66,0.78,0.55,0.6,0.3
795,0.2,0.75,0.15,0.6,0.55
796,0.2,0.85,0.15,0.35,0.2
797,0.45,0.82,0.22,0.4,0.3
798,0.55,0.78,0.22,0.34,0.18
799,0.45,0.78,0.2,0.4,0.15
800,0.6,0.78,0.35,0.72,0.55
801,0.25,0.78,0.15,0.6,0.35
802,0.2,0.85,0.2,0.7,0.15
803,0.2,0.8,0.15,0.35,0.2
804,,,,,
805,0.25,0.78,0.12,0.62,0.55
806,0.6,0.7,0.3,0.6,0.2
807,0.2,0.86,0.15,0.42,0.1
808,,,,,
809,0.3,0.65,0.2,0.7,0.55
810,0.35,0.78,0.2,0.65,0.4
811,0.2,0.72,0.1,0.3,0.44
812,0.45,0.8,0.2,0.3,0.15
813,0.25,0.85,0.15,0.35,0.1
814,,,,,
815,0.2,0.78,0.15,0.45,0.3
816,0.2,0.78,0.3,0.82,0.45
817,0.2,0.7,0.1,0.3,0.4
818,0.25,0.85,0.15,0.55,0.2
819,0.2,0.88,0.12,0.68,0.08
820,0.35,0.78,0.2,0.45,0.25
821,0.55,0.85,0.2,0.3,0.1
822,,,,,
823,0.2,0.8,0.1,0.4,0.3
824,0.2,0.8,0.2,0.4,0.6
825,0.2,0.78,0.2,0.55,0.45
826,0.25,0.75,0.4,0.65,0.35
827,0.35,0.78,0.2,0.45,0.55
828,0.2,0.85,0.15,0.4,0.55
829,0.4,0.8,0.2,0.55,0.6
830,0.2,0.6,0.2,0.5,0.7
831,0.72,0.78,0.2,0.45,0.15
832,0.2,0.85,0.15,0.4,0.35
833,0.25,0.78,0.15,0.45,0.15
834,0.68,0.45,0.75,0.85,0.2
835,0.4,0.85,0.2,0.45,0.15
836,0.35,0.72,0.22,0.48,0.18
837,0.25,0.85,0.15,0.65,0.1
838,0.4,0.8,0.4,0.6,0.2
839,0.75,0.8,0.35,0.7,0.2
840,,,,,
841,0.35,0.78,0.2,0.45,0.25
842,0.2,0.85,0.15,0.65,0.1
843,0.22,0.78,0.15,0.4,0.55
844,0.2,0.75,0.15,0.4,0.3
845,0.2,0.7,0.15,0.35,0.6
846,0.2,0.85,0.2,0.4,0.2
847,0.25,0.82,0.12,0.38,0.28
848,0.35,0.81,0.25,0.66,0.44
849,0.4,0.8,0.2,0.5,0.3
850,0.2,0.85,0.25,0.6,0.15
851,0.2,0.65,0.15,0.4,0.7
852,,,,,
853,0.25,0.75,0.2,0.6,0.55
854,0.45,0.81,0.23,0.62,0.18
855,0.2,0.75,0.1,0.3,0.1
856,0.2,0.8,0.15,0.7,0.45
857,0.2,0.8,0.2,0.4,0.3
858,0.2,0.8,0.2,0.4,0.2
859,0.2,0.85,0.15,0.4,0.2
860,0.2,0.8,0.5,0.8,0.4
861,0.2,0.78,0.1,0.3,0.35
862,,,,,
863,,,,,
864,,,,,
865,0.4,0.9,0.1,0.3,0.4
866,,,,,
867,,,,,
868,0.3,0.7,0.2,0.6,0.3
869,0.25,0.82,0.18,0.45,0.71
870,0.3,0.85,0.15,0.3,0.45
871,0.62,0.58,0.2,0.3,0.18
872,0.2,0.9,0.1,0.4,0.2
873,0.45,0.78,0.35,0.4,0.2
874,0.35,0.82,0.22,0.45,0.18
875,0.2,0.8,0.3,0.85,0.2
876,0.35,0.78,0.3,0.25,0.2
877,0.35,0.85,0.2,0.45,0.15
878,0.2,0.75,0.15,0.55,0.2
879,0.25,0.82,0.18,0.44,0.3
880,,,,,
881,0.35,0.85,0.2,0.55,0.15
882,0.35,0.85,0.2,0.45,0.15
883,0.2,0.8,0.2,0.6,0.3
884,0.28,0.82,0.15,0.55,0.38
885,0.25,0.85,0.2,0.65,0.15
886,0.35,0.78,0.2,0.65,0.45
887,,,,,
888,0.2,0.85,0.15,0.6,0.4
889,0.4,0.86,0.24,0.62,0.13
890,0.2,0.75,0.2,0.65,0.15
891,,,,,
892,0.66,0.78,0.44,0.55,0.3
893,,,,,
894,0.2,0.75,0.1,0.4,0.6
895,0.6,0.75,0.45,0.8,0.2
896,0.38,0.73,0.22,0.51,0.29
897,0.35,0.78,0.25,0.65,0.45
898,0.2,0.8,0.2,0.6,0.1
899,0.35,0.85,0.4,0.78,0.2
900,0.45,0.78,0.25,0.68,0.42
901,0.2,0.85,0.15,0.65,0.2
902,0.25,0.78,0.15,0.4,0.2
903,0.65,0.55,0.4,0.8,0.35
904,0.2,0.8,0.15,0.45,0.4
905,,,,,
906,,,,,
907,0.2,0.45,0.2,0.6,0.75
908,,,,,
909,0.78,0.82,0.35,0.45,0.2
910,0.35,0.78,0.2,0.4,0.15
911,,,,,
912,0.2,0.85,0.15,0.35,0.15
913,,,,,
914,0.2,0.85,0.2,0.35,0.3
915,0.2,0.8,0.1,0.4,0.2
916,,,,,
917,0.45,0.78,0.35,0.55,0.2
918,0.25,0.86,0.18,0.68,0.12
919,,,,,
920,,,,,
921,,,,,
922,0.3,0.85,0.2,0.45,0.2
923,,,,,
924,,,,,
925,,,,,
926,0.25,0.82,0.18,0.68,0.12
927,0.2,0.85,0.2,0.4,0.15
928,0.45,0.78,0.15,0.55,0.15
929,0.2,0.8,0.1,0.6,0.2
930,0.78,0.71,0.68,0.6,0.2
931,,,,,
932,,,,,
933,0.22,0.81,0.12,0.46,0.28
934,,,,,
935,0.2,0.8,0.15,0.45,0.65
936,0.22,0.87,0.14,0.42,0.31
937,0.55,0.78,0.3,0.55,0.2
938,0.4,0.78,0.3,0.65,0.2
939,,,,,
940,,,,,
941,0.35,0.85,0.2,0.5,0.15
942,,,,,
943,,,,,
944,,,,,
945,,,,,
946,0.35,0.8,0.2,0.4,0.2
947,0.45,0.78,0.35,0.6,0.65
948,0.2,0.85,0.3,0.45,0.2
949,0.35,0.86,0.3,0.74,0.2
950,0.2,0.85,0.15,0.35,0.1
951,0.2,0.75,0.2,0.4,0.6
952,,,,,
953,0.2,0.85,0.15,0.6,0.4
954,0.55,0.85,0.3,0.6,0.45
955,,,,,
956,,,,,
957,0.15,0.65,0.15,0.55,0.6
958,0.3,0.85,0.2,0.45,0.15
959,0.45,0.78,0.3,0.52,0.35
960,0.25,0.82,0.12,0.48,0.18
961,0.2,0.8,0.2,0.2,0.2
962,0.3,0.6,0.2,0.4,0.7
963,0.2,0.8,0.1,0.4,0.3
964,,,,,
965,,,,,
966,0.55,0.65,0.3,0.45,0.6
967,0.35,0.68,0.2,0.6,0.45
968,,,,,
969,0.25,0.85,0.15,0.4,0.2
970,,,,,
971,0.25,0.78,0.18,0.38,0.22
972,0.2,0.73,0.35,0.62,0.44
973,0.35,0.72,0.22,0.62,0.28
974,0.45,0.85,0.2,0.5,0.15
975,0.22,0.81,0.18,0.41,0.29
976,0.2,0.85,0.15,0.45,0.2
977,,,,,
978,0.2,0.85,0.3,0.55,0.15
979,,,,,
980,0.35,0.78,0.4,0.68,0.25
981,,,,,
982,0.2,0.85,0.15,0.45,0.2
983,,,,,
984,0.2,0.8,0.2,0.45,0.55
985,,,,,
986,0.25,0.85,0.2,0.45,0.15
987,0.35,0.82,0.4,0.65,0.2
988,0.2,0.85,0.1,0.45,0.15
989,0.35,0.78,0.45,0.75,0.6
990,0.35,0.81,0.42,0.55,0.3
991,0.35,0.85,0.2,0.45,0.2
992,0.25,0.78,0.15,0.4,0.2
993,,,,,
994,0.25,0.78,0.15,0.4,0.2
995,0.35,0.82,0.15,0.25,0.3
996,,,,,
997,,,,,
998,,,,,
999,0.45,0.78,0.35,0.73,0.2
1000,0.75,0.85,0.3,0.8,0.55
1001,,,,,
1002,0.3,0.78,0.2,0.6,0.35
1003,0.35,0.78,0.2,0.6,0.15
1004,0.55,0.85,0.2,0.55,0.2
1005,,,,,
1006,0.45,0.78,0.3,0.68,0.2
1007,0.2,0.8,0.2,0.45,0.3
1008,,,,,
1009,0.35,0.78,0.25,0.3,0.2
1010,0.35,0.82,0.18,0.55,0.2
1011,0.2,0.8,0.2,0.6,0.2
1012,,,,,
1013,0.2,0.65,0.15,0.3,0.6
1014,0.25,0.78,0.2,0.4,0.15
1015,0.75,0.85,0.2,0.45,0.2
1016,,,,,
1017,0.22,0.86,0.31,0.71,0.18
1018,,,,,
1019,0.35,0.78,0.2,0.55,0.15
1020,0.25,0.82,0.18,0.35,0.2
1021,0.3,0.9,0.2,0.7,0.1
1022,0.6,0.8,0.3,0.4,0.2
1023,0.2,0.68,0.15,0.6,0.35
1024,0.25,0.85,0.15,0.35,0.2
1025,0.2,0.8,0.2,0.6,0.6
1026,0.25,0.78,0.2,0.45,0.2
1027,0.22,0.86,0.18,0.62,0.19
1028,0.7,0.9,0.2,0.8,0.2
1029,0.2,0.85,0.25,0.35,0.15
1030,,,,,
1031,0.5,0.8,0.7,0.8,0.2
1032,0.3,0.7,0.2,0.5,0.4
1033,0.2,0.75,0.15,0.55,0.65
1034,,,,,
1035,0.81,0.38,0.28,0.27,0.22
1036,,,,,
1037,0.2,0.7,0.15,0.6,0.65
1038,0.25,0.85,0.3,0.55,0.2
1039,0.63,0.81,0.22,0.38,0.34
1040,0.3,0.8,0.2,0.4,0.55
1041,0.25,0.85,0.2,0.55,0.15
1042,0.45,0.85,0.3,0.75,0.2
1043,0.48,0.73,0.28,0.62,0.22
1044,0.25,0.85,0.2,0.65,0.2
1045,0.2,0.75,0.15,0.45,0.4
1046,0.15,0.68,0.22,0.3,0.18
1047,0.3,0.78,0.15,0.35,0.55
1048,0.35,0.68,0.2,0.55,0.6
1049,0.42,0.87,0.25,0.78,0.58
1050,,,,,
1051,,,,,
1052,0.2,0.8,0.2,0.6,0.55
1053,0.2,0.78,0.15,0.42,0.48
1054,0.6,0.8,0.3,0.4,0.2
1055,0.3,0.68,0.2,0.45,0.55
1056,,,,,
1057,0.35,0.65,0.2,0.55,0.45
1058,0.25,0.82,0.2,0.78,0.38
1059,0.2,0.85,0.15,0.35,0.3
1060,0.55,0.82,0.22,0.41,0.18
1061,0.3,0.85,0.2,0.4,0.15
1062,0.35,0.78,0.2,0.55,0.45
1063,0.2,0.5,0.1,0.4,0.6
1064,,,,,
1065,0.2,0.35,0.15,0.55,0.85
1066,0.8,0.2,0.1,0.3,0.55
1067,0.2,0.75,0.15,0.4,0.2
1068,0.2,0.55,0.1,0.4,0.6
1069,0.2,0.85,0.15,0.35,0.55
1070,0.4,0.9,0.3,0.6,0.2
1071,,,,,
1072,0.2,0.85,0.2,0.35,0.35
1073,0.35,0.78,0.22,0.45,0.66
1074,0.35,0.65,0.2,0.55,0.6
1075,0.2,0.8,0.2,0.55,0.3
1076,,,,,
1077,0.25,0.78,0.15,0.4,0.2
1078,0.25,0.78,0.2,0.42,0.35
1079,0.38,0.88,0.25,0.53,0.22
1080,,,,,
1081,0.3,0.78,0.2,0.6,0.25
1082,0.3,0.8,0.2,0.7,0.6
1083,0.55,0.65,0.25,0.35,0.2
1084,0.22,0.78,0.12,0.45,0.66
1085,0.25,0.68,0.2,0.45,0.55
1086,0.22,0.48,0.12,0.38,0.78
1087,0.22,0.78,0.15,0.66,0.44
1088,0.25,0.85,0.2,0.4,0.15
1089,0.3,0.85,0.15,0.4,0.2
1090,0.2,0.8,0.2,0.45,0.3
1091,0.35,0.81,0.22,0.4,0.15
1092,0.58,0.78,0.25,0.35,0.2
1093,0.3,0.57,0.2,0.35,0.42
1094,0.35,0.78,0.15,0.45,0.3
1095,0.2,0.8,0.2,0.6,0.3
1096,0.3,0.85,0.35,0.78,0.2
1097,0.2,0.85,0.15,0.6,0.2
1098,0.2,0.85,0.2,0.35,0.3
1099,0.66,0.78,0.25,0.55,0.35
1100,0.2,0.85,0.2,0.45,0.4
1101,0.2,0.85,0.25,0.65,0.35
1102,0.25,0.78,0.15,0.45,0.65
1103,0.3,0.8,0.3,0.8,0.2
1104,0.25,0.68,0.15,0.45,0.52
1105,0.35,0.85,0.25,0.4,0.3
1106,0.25,0.82,0.12,0.34,0.41
1107,0.2,0.4,0.1,0.3,0.7
1108,0.2,0.85,0.15,0.65,0.2
1109,0.35,0.85,0.4,0.7,0.2
1110,0.2,0.85,0.15,0.4,0.2
1111,0.4,0.85,0.3,0.75,0.2
1112,0.22,0.88,0.18,0.71,0.14
1113,0.55,0.85,0.35,0.6,0.2
1114,0.55,0.85,0.3,0.5,0.2
1115,,,,,
1116,,,,,
1117,0.2,0.73,0.1,0.42,0.45
1118,0.25,0.85,0.15,0.4,0.15
1119,,,,,
1120,0.35,0.75,0.2,0.45,0.2
1121,0.2,0.85,0.2,0.4,0.15
1122,,,,,
1123,0.55,0.85,0.2,0.65,0.15
1124,,,,,
1125,0.25,0.85,0.3,0.7,0.2
1126,,,,,
1127,,,,,
1128,0.2,0.75,0.15,0.45,0.3
1129,0.2,0.7,0.2,0.6,0.55
1130,0.35,0.88,0.25,0.4,0.15
1131,0.2,0.75,0.1,0.4,0.45
1132,0.55,0.85,0.2,0.45,0.15
1133,0.45,0.82,0.2,0.5,0.15
1134,,,,,
1135,0.22,0.86,0.14,0.55,0.31
1136,0.2,0.55,0.1,0.45,0.4
1137,,,,,
1138,,,,,
1139,0.6,0.85,0.2,0.55,0.15
1140,0.25,0.82,0.15,0.66,0.44
1141,0.45,0.78,0.3,0.65,0.4
1142,0.65,0.85,0.35,0.3,0.15
1143,0.35,0.78,0.2,0.45,0.2
1144,0.2,0.75,0.1,0.4,0.3
1145,0.4,0.85,0.3,0.7,0.2
1146,0.58,0.81,0.34,0.72,0.18
1147,0.2,0.8,0.15,0.4,0.2
1148,0.55,0.85,0.6,0.4,0.2
1149,,,,,
1150,0.25,0.85,0.15,0.4,0.2
1151,0.25,0.85,0.2,0.65,0.3
1152,0.62,0.78,0.24,0.55,0.31
1153,0.25,0.68,0.2,0.58,0.78
1154,0.4,0.75,0.2,0.6,0.2
1155,0.25,0.85,0.2,0.65,0.15
1156,0.63,0.85,0.3,0.78,0.2
1157,,,,,
1158,0.25,0.85,0.2,0.6,0.4
1159,0.35,0.85,0.3,0.55,0.4
1160,0.45,0.88,0.2,0.62,0.38
1161,0.45,0.78,0.3,0.65,0.2
1162,0.4,0.8,0.3,0.6,0.4
1163,0.2,0.8,0.1,0.4,0.3
1164,0.45,0.72,0.18,0.48,0.12
1165,0.35,0.65,0.3,0.7,0.4
1166,0.35,0.82,0.28,0.52,0.22
1167,0.2,0.8,0.2,0.6,0.2
1168,0.2,0.75,0.15,0.45,0.2
1169,0.45,0.78,0.3,0.35,0.2
1170,0.25,0.55,0.2,0.45,0.65
1171,0.2,0.8,0.3,0.6,0.4
1172,0.55,0.82,0.2,0.72,0.15
1173,0.38,0.81,0.22,0.55,0.18
1174,0.35,0.82,0.22,0.38,0.3
1175,0.4,0.75,0.2,0.3,0.35
1176,0.35,0.85,0.2,0.55,0.2
1177,0.2,0.8,0.1,0.3,0.2
1178,0.6,0.85,0.35,0.78,0.4
1179,0.2,0.78,0.15,0.81,0.1
1180,,,,,
1181,0.25,0.78,0.15,0.4,0.35
1182,0.2,0.85,0.15,0.45,0.1
1183,0.6,0.85,0.3,0.65,0.2
1184,0.35,0.78,0.22,0.45,0.3
1185,0.25,0.78,0.12,0.42,0.46
1186,0.2,0.85,0.15,0.45,0.3
1187,,,,,
1188,0.35,0.85,0.2,0.45,0.15
1189,0.73,0.86,0.18,0.42,0.21
1190,0.22,0.81,0.18,0.54,0.87
1191,0.2,0.6,0.2,0.55,0.4
1192,0.2,0.8,0.15,0.3,0.2
1193,,,,,
1194,0.35,0.81,0.22,0.62,0.28
1195,0.35,0.85,0.3,0.45,0.4
1196,,,,,
1197,0.6,0.8,0.2,0.7,0.2
1198,,,,,
1199,0.25,0.8,0.2,0.45,0.15
1200,0.35,0.78,0.2,0.62,0.4
1201,,,,,
1202,0.8,0.85,0.35,0.45,0.15
1203,0.2,0.8,0.1,0.3,0.6
1204,0.6,0.8,0.2,0.55,0.35
1205,0.35,0.78,0.2,0.3,0.2
1206,,,,,
1207,0.25,0.78,0.2,0.4,0.35
1208,0.35,0.85,0.2,0.45,0.15
1209,,,,,
1210,0.6,0.8,0.3,0.6,0.2
1211,0.55,0.78,0.4,0.68,0.6
1212,0.35,0.85,0.3,0.65,0.4
1213,0.3,0.8,0.2,0.4,0.45
1214,0.25,0.6,0.2,0.75,0.7
1215,0.2,0.85,0.15,0.3,0.4
1216,0.25,0.68,0.2,0.55,0.6
1217,0.22,0.81,0.18,0.55,0.64
1218,0.3,0.75,0.2,0.45,0.3
1219,0.2,0.8,0.2,0.6,0.3
1220,0.2,0.78,0.15,0.35,0.42
1221,,,,,
1222,0.2,0.8,0.1,0.3,0.6
1223,0.2,0.8,0.2,0.6,0.3
1224,0.72,0.66,0.18,0.28,0.15
1225,0.4,0.75,0.2,0.45,0.2
1226,0.3,0.9,0.2,0.4,0.2
1227,0.4,0.9,0.4,0.7,0.2
1228,0.2,0.78,0.15,0.35,0.55
1229,0.2,0.5,0.15,0.65,0.75
1230,0.25,0.68,0.3,0.85,0.35
1231,,,,,
1232,0.3,0.8,0.2,0.5,0.2
1233,0.15,0.78,0.2,0.45,0.25
1234,,,,,
1235,0.35,0.78,0.2,0.45,0.4
1236,,,,,
1237,0.2,0.86,0.15,0.6,0.2
1238,0.2,0.85,0.15,0.45,0.2
1239,,,,,
1240,,,,,
1241,0.25,0.85,0.2,0.45,0.2
1242,0.3,0.7,0.2,0.3,0.6
1243,0.15,0.85,0.1,0.3,0.2
1244,,,,,
1245,0.25,0.88,0.12,0.62,0.15
1246,0.2,0.8,0.1,0.3,0.4
1247,0.2,0.7,0.2,0.8,0.3
1248,0.2,0.85,0.2,0.35,0.15
1249,0.35,0.75,0.2,0.8,0.45
1250,,,,,
1251,,,,,
1252,,,,,
1253,0.3,0.7,0.2,0.8,0.5
1254,,,,,
1255,0.2,0.8,0.15,0.45,0.2
1256,0.2,0.85,0.15,0.45,0.1
1257,0.4,0.8,0.2,0.4,0.2
1258,0.2,0.55,0.15,0.65,0.7
1259,0.34,0.66,0.42,0.87,0.79
1260,0.2,0.65,0.2,0.45,0.55
1261,0.2,0.8,0.3,0.6,0.2
1262,0.3,0.85,0.2,0.7,0.15
1263,0.25,0.82,0.18,0.42,0.3
1264,0.55,0.78,0.35,0.45,0.4
1265,0.2,0.8,0.1,0.3,0.4
1266,0.2,0.85,0.15,0.45,0.6
1267,0.2,0.8,0.2,0.45,0.6
1268,0.2,0.85,0.15,0.55,0.25
1269,0.2,0.85,0.15,0.35,0.1
1270,0.2,0.8,0.2,0.6,0.55
1271,0.2,0.8,0.1,0.4,0.4
1272,0.2,0.8,0.2,0.3,0.4
1273,0.25,0.73,0.2,0.4,0.45
1274,0.25,0.82,0.18,0.42,0.34
1275,0.3,0.5,0.2,0.4,0.7
1276,0.2,0.6,0.1,0.4,0.2
1277,0.2,0.85,0.2,0.75,0.1
1278,0.3,0.8,0.2,0.45,0.2
1279,0.2,0.85,0.3,0.55,0.15
1280,0.55,0.75,0.3,0.6,0.45
1281,0.25,0.78,0.18,0.42,0.62
1282,0.38,0.85,0.3,0.7,0.2
1283,0.2,0.75,0.15,0.35,0.3
1284,0.3,0.85,0.4,0.78,0.2
1285,0.4,0.85,0.2,0.3,0.2
1286,0.3,0.8,0.2,0.6,0.5
1287,,,,,
1288,0.2,0.85,0.15,0.4,0.3
1289,0.2,0.8,0.2,0.4,0.3
1290,0.22,0.81,0.15,0.38,0.1
1291,0.22,0.81,0.18,0.45,0.22
1292,0.6,0.75,0.2,0.35,0.25
1293,0.35,0.81,0.22,0.71,0.14
1294,0.3,0.85,0.2,0.45,0.15
1295,,,,,
1296,0.35,0.75,0.2,0.3,0.55
1297,,,,,
1298,,,,,
1299,0.5,0.8,0.3,0.6,0.2
1300,0.2,0.68,0.2,0.45,0.25
1301,0.35,0.85,0.2,0.65,0.15
1302,0.2,0.8,0.15,0.35,0.2
1303,0.2,0.75,0.15,0.4,0.55
1304,0.3,0.86,0.2,0.6,0.2
1305,0.2,0.45,0.15,0.2,0.65
1306,0.2,0.86,0.25,0.72,0.34
1307,,,,,
1308,,,,,
1309,0.2,0.85,0.15,0.6,0.1
1310,,,,,
1311,0.25,0.85,0.15,0.7,0.4
1312,0.2,0.75,0.3,0.55,0.2
1313,0.25,0.82,0.34,0.71,0.38
1314,0.2,0.8,0.1,0.65,0.2
1315,0.45,0.78,0.22,0.34,0.3
1316,0.35,0.72,0.18,0.66,0.42
1317,,,,,
1318,,,,,
1319,0.45,0.78,0.3,0.7,0.2
1320,0.34,0.85,0.2,0.65,0.15
1321,0.25,0.85,0.15,0.45,0.2
1322,0.3,0.8,0.2,0.5,0.2
1323,0.2,0.85,0.15,0.3,0.2
1324,0.25,0.78,0.15,0.6,0.35
1325,,,,,
1326,0.45,0.85,0.3,0.65,0.2
1327,0.34,0.88,0.18,0.46,0.32
1328,0.25,0.78,0.22,0.65,0.2
1329,,,,,
1330,0.55,0.78,0.2,0.3,0.15
1331,0.25,0.55,0.2,0.45,0.7
1332,,,,,
1333,0.35,0.82,0.2,0.65,0.25
1334,,,,,
1335,0.2,0.92,0.3,0.45,0.2
1336,0.2,0.86,0.15,0.35,0.1
1337,,,,,
1338,0.25,0.86,0.12,0.58,0.18
1339,0.35,0.81,0.42,0.76,0.14
1340,0.15,0.68,0.22,0.34,0.44
1341,,,,,
1342,,,,,
1343,0.66,0.78,0.45,0.55,0.2
1344,0.25,0.6,0.2,0.4,0.7
1345,0.2,0.8,0.1,0.3,0.2
1346,0.2,0.85,0.1,0.3,0.2
1347,0.22,0.45,0.12,0.34,0.66
1348,0.25,0.77,0.34,0.66,0.44
1349,0.25,0.78,0.2,0.4,0.55
1350,0.35,0.78,0.25,0.55,0.45
1351,0.3,0.85,0.4,0.55,0.2
1352,0.2,0.85,0.1,0.4,0.35
1353,0.35,0.85,0.4,0.75,0.6
1354,,,,,
1355,0.35,0.85,0.2,0.45,0.7
1356,0.15,0.85,0.25,0.6,0.15
1357,,,,,
1358,0.2,0.65,0.15,0.55,0.7
1359,0.35,0.86,0.2,0.55,0.15
1360,0.35,0.78,0.45,0.6,0.4
1361,0.25,0.85,0.3,0.72,0.15
1362,0.2,0.66,0.1,0.3,0.6
1363,,,,,
1364,0.2,0.8,0.1,0.6,0.7
1365,0.6,0.8,0.3,0.45,0.2
1366,,,,,
1367,0.2,0.8,0.2,0.4,0.2
1368,0.45,0.78,0.18,0.38,0.12
1369,,,,,
1370,0.35,0.75,0.3,0.65,0.4
1371,0.3,0.8,0.2,0.6,0.2
1372,0.75,0.8,0.55,0.7,0.2
1373,0.25,0.85,0.2,0.45,0.2
1374,,,,,
1375,0.2,0.85,0.15,0.4,0.45
1376,0.2,0.8,0.2,0.35,0.65
1377,0.66,0.84,0.34,0.55,0.22
1378,0.25,0.85,0.45,0.6,0.15
1379,0.2,0.84,0.15,0.55,0.45
1380,,,,,
1381,0.3,0.68,0.2,0.55,0.65
1382,0.2,0.8,0.1,0.35,0.2
1383,0.73,0.86,0.22,0.44,0.14
1384,0.3,0.9,0.1,0.6,0.2
1385,0.2,0.65,0.15,0.45,0.62
1386,0.25,0.78,0.12,0.42,0.46
1387,,,,,
1388,0.2,0.73,0.2,0.55,0.77
1389,0.25,0.82,0.15,0.63,0.48
1390,0.2,0.75,0.15,0.45,0.45
1391,0.25,0.75,0.15,0.45,0.55
1392,0.2,0.85,0.2,0.55,0.25
1393,0.25,0.82,0.18,0.62,0.55
1394,0.2,0.85,0.35,0.4,0.2
1395,0.25,0.55,0.2,0.35,0.45
1396,0.35,0.85,0.2,0.45,0.15
1397,0.2,0.85,0.15,0.55,0.6
1398,0.4,0.8,0.3,0.75,0.2
1399,0.4,0.75,0.3,0.6,0.55
1400,0.68,0.71,0.34,0.77,0.28
1401,0.25,0.78,0.32,0.81,0.45
1402,0.25,0.82,0.18,0.62,0.12
1403,0.2,0.35,0.2,0.3,0.7
1404,0.2,0.65,0.2,0.45,0.6
1405,0.55,0.72,0.34,0.78,0.18
1406,0.35,0.78,0.3,0.55,0.45
1407,0.35,0.66,0.55,0.77,0.42
1408,0.2,0.8,0.1,0.4,0.2
1409,,,,,
1410,0.45,0.72,0.2,0.4,0.55
1411,0.4,0.78,0.22,0.66,0.28
1412,0.2,0.85,0.15,0.45,0.25
1413,0.3,0.78,0.2,0.66,0.15
1414,0.25,0.78,0.12,0.3,0.15
1415,0.2,0.78,0.15,0.45,0.3
1416,0.35,0.85,0.2,0.45,0.15
1417,0.2,0.75,0.2,0.65,0.15
1418,0.2,0.75,0.15,0.45,0.65
1419,,,,,
1420,0.7,0.8,0.2,0.4,0.1
1421,0.2,0.8,0.2,0.4,0.1
1422,0.2,0.7,0.15,0.6,0.35
1423,0.55,0.78,0.3,0.4,0.2
1424,0.3,0.8,0.2,0.4,0.3
1425,0.55,0.85,0.25,0.45,0.2
1426,0.75,0.82,0.66,0.78,0.12
1427,0.6,0.65,0.45,0.7,0.2
1428,0.75,0.85,0.25,0.55,0.15
1429,0.35,0.81,0.22,0.62,0.34
1430,0.2,0.8,0.1,0.35,0.2
1431,0.25,0.68,0.15,0.45,0.55
1432,,,,,
1433,0.35,0.71,0.22,0.62,0.42
1434,0.2,0.75,0.1,0.4,0.6
1435,,,,,
1436,0.2,0.78,0.15,0.42,0.44
1437,0.2,0.85,0.15,0.4,0.35
1438,0.66,0.79,0.34,0.55,0.18
1439,0.25,0.85,0.35,0.4,0.15
1440,,,,,
1441,0.2,0.83,0.15,0.6,0.2
1442,0.25,0.82,0.18,0.42,0.2
1443,0.2,0.85,0.15,0.3,0.1
1444,0.3,0.75,0.2,0.4,0.45
1445,,,,,
