sample_id,openness,conscientiousness,extraversion,agreeableness,neuroticism
636,0.4,0.6,0.2,0.7,0.4
637,0.1,0.8,0.2,0.6,0.0
638,0.4,0.5,0.3,0.6,0.4
639,0.6,0.8,0.5,0.9,0.7
640,0.6,0.5,0.3,0.8,0.4
641,0.4,0.6,0.2,0.8,0.0
642,0.3,0.6,0.4,0.7,0.1
643,0.5,0.6,0.2,0.7,0.2
644,0.4,0.8,0.2,0.9,0.0
645,0.5,0.5,0.5,0.6,0.2
646,0.3,0.4,0.2,0.6,0.7
647,0.5,0.6,0.4,0.6,0.3
648,0.3,0.5,0.5,0.5,0.2
649,0.3,0.8,0.2,0.8,0.2
650,0.2,0.7,0.1,0.6,0.0
651,0.4,0.9,0.4,0.6,0.1
652,0.5,0.8,0.5,0.9,0.1
653,0.2,0.8,0.1,0.6,0.0
654,0.5,0.6,0.4,0.7,0.3
655,0.2,0.8,0.1,0.6,0.0
656,0.6,0.8,0.4,0.7,0.2
657,0.4,0.7,0.2,0.6,0.0
658,0.6,0.7,0.5,0.6,0.3
659,0.6,0.8,0.4,0.9,0.2
660,0.4,0.5,0.3,0.6,0.2
661,0.1,0.6,0.1,0.8,0.0
662,0.5,0.6,0.4,0.6,0.2
663,0.4,0.6,0.3,0.8,0.2
664,0.3,0.7,0.2,0.8,0.6
665,0.4,0.8,0.4,0.7,0.2
666,0.4,0.7,0.2,0.9,0.0
667,0.4,0.6,0.2,0.7,0.2
668,0.5,0.8,0.3,0.9,0.4
669,0.4,0.7,0.2,0.6,0.0
670,0.4,0.7,0.3,0.6,0.2
671,0.4,0.6,0.2,0.7,0.0
672,0.3,0.5,0.2,0.7,0.6
673,0.4,0.8,0.2,0.6,0.0
674,0.4,0.6,0.4,0.7,0.6
675,0.5,0.8,0.4,0.6,0.2
676,0.4,0.6,0.3,0.7,0.4
677,0.4,0.7,0.0,0.6,0.0
678,0.22,0.42,0.31,0.61,0.81
679,0.4,0.6,0.3,0.7,0.2
680,0.6,0.8,0.4,0.7,0.2
681,0.44,0.63,0.29,0.67,0.41
682,0.4,0.7,0.2,0.8,0.0
683,0.3,0.8,0.2,0.7,0.1
684,0.4,0.6,0.2,0.8,0.2
685,0.2,0.8,0.2,0.8,0.0
686,0.4,0.7,0.2,0.6,0.0
687,0.5,0.7,0.4,0.7,0.6
688,0.6,0.9,0.4,0.8,0.2
689,0.4,0.6,0.2,0.8,0.4
690,0.4,0.5,0.3,0.5,0.2
691,0.3,0.4,0.3,0.6,0.2
692,0.2,0.8,0.4,0.7,0.0
693,0.4,0.7,0.3,0.6,0.1
694,0.3,0.6,0.2,0.5,0.4
695,0.2,0.6,0.1,0.4,0.0
696,0.5,0.7,0.3,0.7,0.2
697,0.4,0.6,0.2,0.8,0.1
698,0.4,0.7,0.2,0.6,0.0
699,0.4,0.7,0.2,0.6,0.3
700,0.4,0.8,0.3,0.9,0.1
701,0.4,0.7,0.4,0.6,0.0
702,0.5,0.7,0.4,0.8,0.3
703,0.4,0.8,0.2,0.6,0.0
704,0.6,0.6,0.8,0.7,0.2
705,0.4,0.5,0.3,0.6,0.2
706,0.4,0.6,0.4,0.8,0.6
707,0.2,0.8,0.2,0.6,0.0
708,0.43,0.77,0.32,0.81,0.52
709,0.4,0.7,0.2,0.6,0.1
710,0.3,0.4,0.2,0.5,0.4
711,0.3,0.7,0.1,0.4,0.8
712,0.4,0.7,0.3,0.8,0.2
713,0.4,0.6,0.4,0.8,0.7
714,0.6,0.8,0.4,0.7,0.2
715,0.4,0.6,0.2,0.8,0.0
716,0.4,0.7,0.2,0.6,0.1
717,0.5,0.7,0.4,0.8,0.3
718,0.2,0.7,0.3,0.6,0.2
719,0.5,0.7,0.4,0.8,0.2
720,0.4,0.6,0.2,0.5,0.4
721,0.3,0.6,0.1,0.7,0.4
722,0.3,0.8,0.2,0.7,0.1
723,0.4,0.6,0.4,0.7,0.3
724,0.3,0.7,0.2,0.6,0.0
725,0.4,0.6,0.3,0.7,0.2
726,0.4,0.9,0.3,0.8,0.2
727,0.6,0.7,0.5,0.8,0.2
728,0.2,0.8,0.2,0.6,0.0
729,0.4,0.7,0.3,0.7,0.0
730,0.3,0.7,0.2,0.8,0.0
731,0.2,0.5,0.3,0.6,0.4
732,0.4,0.6,0.3,0.7,0.2
733,0.4,0.6,0.3,0.7,0.1
734,0.4,0.6,0.4,0.7,0.3
735,0.4,0.8,0.2,0.7,0.1
736,0.4,0.6,0.3,0.4,0.2
737,0.4,0.6,0.2,0.7,0.1
738,0.4,0.7,0.2,0.4,0.2
739,0.2,0.8,0.1,0.4,0.0
740,0.6,0.7,0.3,0.8,0.9
741,0.4,0.5,0.3,0.7,0.0
742,0.4,0.6,0.4,0.7,0.2
743,0.4,0.6,0.3,0.6,0.2
744,0.4,0.6,0.4,0.6,0.6
745,0.5,0.8,0.4,0.6,0.2
746,0.4,0.7,0.3,0.6,0.1
747,0.4,0.8,0.4,0.7,0.0
748,0.4,0.9,0.3,0.8,0.1
749,0.4,0.7,0.4,0.8,0.2
750,0.3,0.6,0.2,0.8,0.1
751,0.5,0.8,0.2,0.7,0.1
752,0.4,0.6,0.3,0.7,0.2
753,0.4,0.7,0.2,0.6,0.1
754,0.2,0.8,0.2,0.6,0.0
755,0.4,0.8,0.5,0.6,0.2
756,0.5,0.6,0.3,0.8,0.2
757,0.4,0.7,0.3,0.6,0.2
758,0.5,0.8,0.2,0.8,0.0
759,0.4,0.6,0.4,0.7,0.1
760,0.4,0.7,0.2,0.6,0.1
761,0.75,0.6,0.4,0.8,0.2
762,0.4,0.9,0.4,0.9,0.0
763,0.4,0.8,0.2,0.6,0.1
764,0.4,0.6,0.5,0.6,0.2
765,0.3,0.5,0.4,0.6,0.2
766,0.4,0.6,0.2,0.8,0.1
767,0.2,0.7,0.1,0.8,0.0
768,0.5,0.8,0.3,0.7,0.1
769,0.4,0.7,0.4,0.6,0.3
770,0.5,0.6,0.4,0.7,0.3
771,0.2,0.8,0.0,0.4,0.0
772,0.4,0.6,0.2,0.8,0.9
773,0.4,0.7,0.3,0.8,0.0
774,0.35,0.7,0.2,0.65,0.0
775,0.2,0.8,0.0,0.7,0.1
776,0.4,0.6,0.3,0.7,0.2
777,0.5,0.8,0.2,0.7,0.1
778,0.5,0.6,0.2,0.7,0.4
779,0.3,0.8,0.1,0.6,0.0
780,0.4,0.6,0.3,0.6,0.3
781,0.5,0.6,0.3,0.6,0.2
782,0.6,0.6,0.3,0.8,0.3
783,0.4,0.6,0.2,0.5,0.2
784,0.3,0.2,0.4,0.4,0.7
785,0.3,0.7,0.2,0.4,0.0
786,0.4,0.7,0.2,0.6,0.4
787,0.4,0.7,0.3,0.6,0.0
788,0.6,0.8,0.4,0.9,0.2
789,0.4,0.8,0.4,0.7,0.2
790,0.4,0.2,0.2,0.3,0.7
791,0.3,0.7,0.2,0.6,0.1
792,0.5,0.7,0.3,0.6,0.2
793,0.4,0.7,0.2,0.4,0.1
794,0.6,0.5,0.7,0.7,0.2
795,0.4,0.7,0.2,0.6,0.3
796,0.3,0.7,0.1,0.6,0.1
797,0.3,0.7,0.2,0.6,0.0
798,0.6,0.7,0.4,0.6,0.2
799,0.4,0.6,0.4,0.6,0.2
800,0.6,0.7,0.4,0.8,0.3
801,0.3,0.8,0.2,0.6,0.2
802,0.4,0.8,0.2,0.7,0.1
803,0.4,0.7,0.3,0.6,0.2
804,0.4,0.6,0.2,0.9,0.1
805,0.3,0.6,0.2,0.8,0.0
806,0.7,0.6,0.5,0.8,0.2
807,0.4,0.7,0.2,0.8,0.1
808,0.53,0.73,0.13,0.73,0.13
809,0.4,0.6,0.2,0.6,0.7
810,0.64,0.61,0.48,0.85,0.25
811,0.2,0.5,0.2,0.7,0.0
812,0.5,0.6,0.4,0.6,0.2
813,0.5,0.7,0.3,0.7,0.2
814,0.3,0.6,0.2,0.8,0.3
815,0.3,0.8,0.1,0.8,0.2
816,0.4,0.7,0.2,0.8,0.0
817,0.4,0.6,0.3,0.7,0.2
818,0.4,0.6,0.2,0.8,0.1
819,0.3,0.9,0.0,0.6,0.0
820,0.4,0.6,0.3,0.7,0.2
821,0.7,0.8,0.4,0.9,0.1
822,0.3,0.8,0.2,0.7,0.0
823,0.4,0.6,0.3,0.7,0.0
824,0.4,0.6,0.4,0.7,0.5
825,0.4,0.6,0.2,0.8,0.1
826,0.2,0.7,0.1,0.5,0.3
827,0.4,0.6,0.2,0.4,0.1
828,0.3,0.7,0.0,0.7,0.3
829,0.6,0.8,0.3,0.7,0.2
830,0.4,0.3,0.2,0.6,0.7
831,0.5,0.4,0.2,0.6,0.1
832,0.5,0.7,0.2,0.6,0.3
833,0.3,0.7,0.0,0.6,0.0
834,0.8,0.5,0.7,0.9,0.2
835,0.4,0.7,0.2,0.4,0.0
836,0.4,0.6,0.2,0.8,0.2
837,0.2,0.8,0.0,0.7,0.0
838,0.4,0.7,0.2,0.6,0.0
839,0.6,0.8,0.5,0.9,0.1
840,0.4,0.6,0.3,0.5,0.1
841,0.5,0.8,0.4,0.7,0.2
842,0.2,0.8,0.0,0.7,0.0
843,0.3,0.6,0.2,0.8,0.4
844,0.3,0.5,0.3,0.6,0.2
845,0.4,0.6,0.3,0.7,0.2
846,0.4,0.6,0.2,0.8,0.0
847,0.7,0.8,0.3,0.8,0.0
848,0.4,0.6,0.2,0.8,0.2
849,0.4,0.7,0.2,0.6,0.1
850,0.4,0.7,0.3,0.6,0.0
851,0.4,0.6,0.4,0.7,0.5
852,0.4,0.6,0.2,0.8,0.4
853,0.4,0.7,0.2,0.9,0.0
854,0.3,0.8,0.2,0.7,0.0
855,0.42,0.62,0.14,0.68,0.08
856,0.5,0.8,0.3,0.7,0.4
857,0.4,0.7,0.2,0.8,0.0
858,0.4,0.5,0.3,0.6,0.2
859,0.2,0.8,0.1,0.6,0.0
860,0.4,0.7,0.3,0.9,0.1
861,0.4,0.6,0.3,0.5,0.4
862,0.2,0.4,0.2,0.3,0.1
863,0.3,0.7,0.4,0.8,0.0
864,0.4,0.4,0.2,0.6,0.0
865,0.3,0.7,0.2,0.8,0.4
866,0.3,0.6,0.4,0.7,0.0
867,0.6,0.8,0.3,0.9,0.1
868,0.4,0.8,0.2,0.7,0.1
869,0.6,0.8,0.4,0.8,0.2
870,0.4,0.5,0.2,0.6,0.8
871,0.6,0.5,0.3,0.6,0.2
872,0.4,0.7,0.2,0.6,0.0
873,0.6,0.8,0.4,0.7,0.0
874,0.6,0.8,0.3,0.9,0.1
875,0.4,0.7,0.2,0.8,0.1
876,0.5,0.8,0.2,0.7,0.1
877,0.4,0.8,0.2,0.6,0.0
878,0.2,0.4,0.0,0.4,0.2
879,0.5,0.8,0.4,0.7,0.2
880,0.4,0.6,0.2,0.4,0.0
881,0.4,0.7,0.3,0.6,0.0
882,0.5,0.8,0.4,0.7,0.2
883,0.3,0.4,0.2,0.7,0.0
884,0.4,0.6,0.2,0.6,0.0
885,0.3,0.7,0.0,0.5,0.0
886,0.5,0.4,0.2,0.7,0.3
887,0.4,0.7,0.1,0.6,0.0
888,0.3,0.7,0.2,0.8,0.0
889,0.4,0.7,0.2,0.8,0.0
890,0.2,0.8,0.0,0.9,0.0
891,0.6,0.8,0.4,0.7,0.2
892,0.45,0.55,0.45,0.65,0.2
893,0.4,0.5,0.4,0.6,0.1
894,0.4,0.8,0.2,0.7,0.0
895,0.6,0.5,0.4,0.8,0.3
896,0.5,0.6,0.4,0.7,0.2
897,0.5,0.7,0.3,0.8,0.2
898,0.4,0.7,0.2,0.7,0.0
899,0.5,0.7,0.4,0.8,0.2
900,0.4,0.8,0.3,0.8,0.1
901,0.5,0.7,0.3,0.8,0.0
902,0.4,0.7,0.3,0.7,0.0
903,0.6,0.6,0.4,0.8,0.4
904,0.5,0.6,0.4,0.7,0.3
905,0.4,0.8,0.2,0.6,0.0
906,0.5,0.6,0.2,0.6,0.3
907,0.3,0.4,0.2,0.4,0.7
908,0.4,0.6,0.4,0.6,0.2
909,0.6,0.8,0.2,0.6,0.1
910,0.4,0.7,0.2,0.6,0.2
911,0.6,0.7,0.4,0.7,0.1
912,0.4,0.7,0.3,0.6,0.2
913,0.4,0.7,0.2,0.6,0.0
914,0.45,0.75,0.3,0.6,0.05
915,0.4,0.8,0.2,0.6,0.1
916,0.4,0.8,0.2,0.6,0.0
917,0.4,0.6,0.4,0.6,0.2
918,0.2,0.8,0.2,0.8,0.0
919,0.3,0.8,0.2,0.7,0.1
920,0.4,0.7,0.2,0.6,0.0
921,0.4,0.7,0.2,0.6,0.0
922,0.4,0.6,0.2,0.7,0.0
923,0.4,0.6,0.2,0.7,0.1
924,0.4,0.3,0.4,0.5,0.6
925,0.4,0.6,0.3,0.7,0.2
926,0.4,0.6,0.2,0.7,0.0
927,0.4,0.6,0.2,0.5,0.0
928,0.4,0.7,0.5,0.6,0.0
929,0.6,0.7,0.2,0.9,0.1
930,0.5,0.6,0.7,0.7,0.2
931,0.4,0.8,0.3,0.7,0.0
932,0.4,0.6,0.2,0.7,0.1
933,0.5,0.7,0.5,0.7,0.2
934,0.55,0.65,0.35,0.6,0.2
935,0.5,0.7,0.3,0.8,0.2
936,0.3,0.9,0.0,0.8,0.1
937,0.4,0.6,0.4,0.7,0.2
938,0.4,0.6,0.2,0.7,0.0
939,0.4,0.6,0.3,0.8,0.2
940,0.5,0.6,0.4,0.7,0.2
941,0.4,0.7,0.2,0.8,0.0
942,0.4,0.9,0.2,0.8,0.0
943,0.4,0.7,0.0,0.7,0.0
944,0.4,0.7,0.2,0.8,0.2
945,0.4,0.7,0.3,0.8,0.1
946,0.65,0.85,0.45,0.75,0.05
947,0.5,0.8,0.4,0.9,0.6
948,0.4,0.7,0.2,0.8,0.1
949,0.4,0.8,0.4,0.6,0.2
950,0.3,0.8,0.2,0.7,0.0
951,0.4,0.6,0.4,0.7,0.0
952,0.4,0.6,0.2,0.6,0.1
953,0.4,0.8,0.2,0.7,0.1
954,0.6,0.8,0.4,0.7,0.2
955,0.4,0.7,0.2,0.9,0.1
956,0.4,0.6,0.4,0.7,0.2
957,0.3,0.4,0.3,0.6,0.7
958,0.4,0.7,0.1,0.6,0.2
959,0.5,0.7,0.4,0.7,0.2
960,0.5,0.7,0.3,0.8,0.2
961,0.4,0.6,0.3,0.8,0.1
962,0.5,0.2,0.5,0.8,0.7
963,0.2,0.5,0.4,0.7,0.1
964,0.3,0.5,0.3,0.7,0.5
965,0.5,0.6,0.4,0.7,0.1
966,0.3,0.4,0.2,0.6,0.1
967,0.4,0.7,0.2,0.8,0.0
968,0.4,0.7,0.3,0.6,0.1
969,0.4,0.7,0.2,0.6,0.1
970,0.2,0.1,0.0,0.8,0.9
971,0.4,0.7,0.2,0.6,0.0
972,0.4,0.6,0.5,0.7,0.3
973,0.4,0.6,0.4,0.7,0.2
974,0.6,0.9,0.4,0.8,0.2
975,0.5,0.8,0.4,0.7,0.0
976,0.3,0.8,0.2,0.6,0.1
977,0.4,0.7,0.3,0.7,0.2
978,0.4,0.6,0.2,0.7,0.1
979,0.4,0.6,0.3,0.5,0.0
980,0.4,0.6,0.4,0.7,0.1
981,0.4,0.6,0.3,0.7,0.2
982,0.5,0.7,0.4,0.7,0.2
983,0.4,0.9,0.3,0.7,0.0
984,0.4,0.6,0.4,0.6,0.2
985,0.3,0.8,0.2,0.4,0.0
986,0.5,0.7,0.3,0.8,0.0
987,0.4,0.6,0.3,0.7,0.0
988,0.3,0.6,0.2,0.8,0.1
989,0.6,0.8,0.4,0.7,0.2
990,0.4,0.8,0.3,0.6,0.1
991,0.5,0.8,0.4,0.7,0.2
992,0.5,0.7,0.3,0.6,0.2
993,0.4,0.8,0.2,0.9,0.1
994,0.2,0.6,0.2,0.8,0.0
995,,,,,
996,0.3,0.7,0.2,0.4,0.1
997,0.4,0.7,0.4,0.6,0.2
998,0.4,0.7,0.3,0.6,0.2
999,0.6,0.8,0.4,0.9,0.2
1000,0.55,0.75,0.4,0.8,0.25
1001,0.2,0.7,0.0,0.8,0.0
1002,0.4,0.7,0.3,0.9,0.1
1003,0.3,0.8,0.2,0.9,0.0
1004,0.3,0.8,0.2,0.9,0.0
1005,0.5,0.6,0.2,0.4,0.3
1006,0.5,0.7,0.4,0.6,0.2
1007,0.2,0.6,0.1,0.7,0.1
1008,0.4,0.8,0.6,0.7,0.2
1009,0.5,0.7,0.3,0.5,0.0
1010,0.5,0.8,0.2,0.9,0.0
1011,0.3,0.7,0.4,0.6,0.0
1012,0.3,0.8,0.2,0.6,0.1
1013,0.3,0.4,0.0,0.7,0.3
1014,0.55,0.85,0.35,0.7,0.2
1015,0.5,0.6,0.4,0.5,0.3
1016,0.3,0.8,0.1,0.7,0.2
1017,0.4,0.9,0.2,0.6,0.1
1018,0.4,0.6,0.2,0.7,0.1
1019,0.2,0.6,0.1,0.8,0.0
1020,0.4,0.7,0.3,0.6,0.1
1021,0.5,0.8,0.3,0.8,0.1
1022,0.57,0.83,0.4,0.67,0.13
1023,0.4,0.6,0.3,0.7,0.1
1024,0.3,0.6,0.2,0.7,0.1
1025,0.4,0.5,0.2,0.6,0.1
1026,0.3,0.5,0.2,0.5,0.2
1027,0.3,0.7,0.1,0.6,0.0
1028,0.6,0.8,0.4,0.9,0.2
1029,0.3,0.8,0.2,0.6,0.1
1030,0.4,0.2,0.4,0.6,0.7
1031,0.2,0.9,0.8,0.8,0.0
1032,0.4,0.4,0.2,0.6,0.0
1033,0.4,0.6,0.2,0.8,0.5
1034,0.4,0.7,0.3,0.6,0.1
1035,0.4,0.4,0.3,0.4,0.0
1036,0.5,0.8,0.3,0.8,0.2
1037,0.3,0.4,0.0,0.6,0.1
1038,0.3,0.7,0.1,0.5,0.0
1039,0.4,0.5,0.2,0.6,0.1
1040,0.2,0.4,0.1,0.0,0.5
1041,0.4,0.8,0.2,0.6,0.0
1042,0.5,0.8,0.3,0.9,0.2
1043,0.4,0.6,0.2,0.8,0.1
1044,0.2,0.8,0.2,0.9,0.0
1045,0.4,0.6,0.2,0.8,0.3
1046,0.3,0.6,0.2,0.5,0.0
1047,0.4,0.6,0.2,0.7,0.0
1048,0.4,0.6,0.4,0.7,0.4
1049,0.6,0.7,0.4,0.8,0.6
1050,0.4,0.6,0.4,0.7,0.0
1051,0.4,0.6,0.3,0.7,0.0
1052,0.4,0.7,0.2,0.6,0.6
1053,0.4,0.7,0.2,0.6,0.0
1054,0.5,0.7,0.4,0.6,0.2
1055,0.4,0.7,0.2,0.8,0.3
1056,0.4,0.7,0.3,0.6,0.0
1057,0.4,0.6,0.4,0.7,0.5
1058,0.4,0.7,0.3,0.6,0.2
1059,0.5,0.8,0.2,0.7,0.1
1060,0.4,0.7,0.2,0.6,0.1
1061,0.4,0.6,0.3,0.6,0.0
1062,0.4,0.7,0.1,0.8,0.2
1063,0.4,0.5,0.3,0.7,0.6
1064,0.2,0.8,0.2,0.6,0.0
1065,0.2,0.4,0.4,0.6,0.9
1066,0.6,0.2,0.3,0.8,0.9
1067,0.5,0.7,0.3,0.7,0.1
1068,0.3,0.4,0.2,0.7,0.3
1069,0.2,0.6,0.2,0.6,0.4
1070,0.4,0.7,0.3,0.7,0.0
1071,0.2,0.4,0.3,0.5,0.3
1072,0.5,0.7,0.4,0.7,0.3
1073,0.4,0.7,0.2,0.8,0.5
1074,0.4,0.6,0.2,0.7,0.1
1075,0.4,0.7,0.3,0.8,0.6
1076,0.4,0.5,0.2,0.6,0.8
1077,0.4,0.7,0.3,0.6,0.2
1078,0.4,0.6,0.3,0.7,0.2
1079,0.6,0.8,0.4,0.7,0.2
1080,0.4,0.7,0.4,0.6,0.1
1081,0.5,0.5,0.2,0.7,0.0
1082,0.4,0.6,0.2,0.7,0.3
1083,0.6,0.5,0.3,0.6,0.2
1084,0.4,0.7,0.3,0.6,0.4
1085,0.5,0.7,0.4,0.8,0.2
1086,0.2,0.2,0.1,0.4,0.7
1087,0.4,0.6,0.4,0.7,0.7
1088,0.2,0.7,0.0,0.8,0.0
1089,0.2,0.8,0.2,0.6,0.0
1090,0.3,0.7,0.2,0.6,0.0
1091,0.3,0.7,0.1,0.6,0.0
1092,0.4,0.6,0.4,0.7,0.1
1093,0.4,0.6,0.3,0.5,0.2
1094,0.6,0.8,0.4,0.6,0.2
1095,0.4,0.8,0.4,0.6,0.1
1096,0.4,0.7,0.2,0.8,0.1
1097,0.2,0.8,0.2,0.6,0.1
1098,0.4,0.7,0.2,0.8,0.4
1099,0.5,0.7,0.4,0.8,0.2
1100,0.4,0.7,0.3,0.6,0.0
1101,0.4,0.7,0.3,0.8,0.1
1102,0.4,0.6,0.3,0.6,0.4
1103,0.4,0.6,0.2,0.8,0.0
1104,0.4,0.6,0.4,0.6,0.2
1105,0.5,0.8,0.3,0.9,0.2
1106,0.4,0.6,0.3,0.8,0.2
1107,0.3,0.4,0.2,0.4,0.7
1108,0.35,0.65,0.2,0.4,0.1
1109,0.4,0.8,0.2,0.7,0.0
1110,0.4,0.6,0.2,0.8,0.0
1111,0.4,0.7,0.2,0.6,0.1
1112,0.3,0.6,0.2,0.8,0.4
1113,0.4,0.7,0.2,0.6,0.0
1114,0.6,0.9,0.2,0.7,0.1
1115,0.4,0.6,0.4,0.7,0.2
1116,0.3,0.5,0.2,0.7,0.0
1117,0.4,0.7,0.4,0.5,0.2
1118,0.6,0.8,0.3,0.7,0.0
1119,0.5,0.5,0.2,0.8,0.0
1120,0.4,0.6,0.3,0.6,0.1
1121,0.2,0.6,0.2,0.4,0.1
1122,0.5,0.7,0.3,0.8,0.4
1123,0.6,0.8,0.4,0.7,0.2
1124,0.5,0.7,0.4,0.6,0.2
1125,0.3,0.6,0.4,0.7,0.3
1126,0.3,0.4,0.4,0.7,0.6
1127,0.4,0.7,0.2,0.6,0.1
1128,0.2,0.4,0.2,0.4,0.3
1129,0.4,0.4,0.1,0.6,0.7
1130,0.5,0.7,0.3,0.8,0.2
1131,0.3,0.5,0.3,0.5,0.4
1132,0.3,0.7,0.2,0.6,0.1
1133,0.55,0.8,0.4,0.7,0.2
1134,0.4,0.7,0.4,0.6,0.2
1135,0.2,0.8,0.3,0.6,0.1
1136,0.3,0.6,0.2,0.8,0.0
1137,0.3,0.7,0.3,0.7,0.0
1138,0.5,0.7,0.4,0.8,0.1
1139,0.5,0.8,0.2,0.6,0.2
1140,0.2,0.7,0.2,0.6,0.1
1141,0.4,0.7,0.3,0.8,0.2
1142,0.3,0.6,0.4,0.3,0.2
1143,0.4,0.7,0.2,0.8,0.0
1144,0.4,0.6,0.4,0.6,0.2
1145,0.4,0.8,0.2,0.9,0.1
1146,0.5,0.8,0.3,0.8,0.2
1147,0.4,0.7,0.2,0.7,0.1
1148,0.4,0.8,0.3,0.7,0.2
1149,0.4,0.7,0.4,0.6,0.2
1150,0.4,0.7,0.3,0.6,0.0
1151,0.3,0.7,0.1,0.6,0.0
1152,0.6,0.8,0.4,0.9,0.5
1153,0.6,0.4,0.0,0.7,0.9
1154,0.4,0.6,0.2,0.5,0.3
1155,0.3,0.9,0.2,0.6,0.1
1156,0.6,0.8,0.4,0.8,0.2
1157,0.5,0.7,0.5,0.6,0.2
1158,0.3,0.7,0.4,0.6,0.2
1159,0.5,0.6,0.3,0.6,0.2
1160,0.5,0.6,0.4,0.8,0.2
1161,0.5,0.6,0.3,0.8,0.2
1162,0.55,0.85,0.35,0.6,0.1
1163,0.4,0.7,0.3,0.7,0.1
1164,0.4,0.6,0.3,0.7,0.1
1165,0.4,0.3,0.4,0.7,0.0
1166,0.5,0.8,0.4,0.7,0.2
1167,0.3,0.7,0.2,0.4,0.0
1168,0.3,0.6,0.3,0.6,0.0
1169,0.4,0.7,0.2,0.6,0.0
1170,0.4,0.6,0.2,0.6,0.4
1171,0.4,0.5,0.3,0.7,0.2
1172,0.5,0.9,0.3,0.8,0.2
1173,0.4,0.6,0.2,0.7,0.0
1174,0.6,0.8,0.4,0.6,0.2
1175,0.5,0.6,0.4,0.7,0.3
1176,0.5,0.8,0.4,0.7,0.2
1177,0.4,0.6,0.4,0.7,0.2
1178,0.5,0.8,0.4,0.8,0.2
1179,0.4,0.6,0.4,0.7,0.0
1180,0.6,0.7,0.3,0.7,0.0
1181,0.3,0.7,0.0,0.8,0.0
1182,0.4,0.6,0.2,0.7,0.1
1183,0.4,0.4,0.4,0.6,0.3
1184,0.5,0.7,0.3,0.8,0.2
1185,0.2,0.3,0.2,0.4,0.8
1186,0.5,0.8,0.2,0.6,0.1
1187,0.3,0.4,0.2,0.6,0.0
1188,0.4,0.7,0.3,0.6,0.2
1189,0.4,0.6,0.2,0.8,0.1
1190,0.3,0.6,0.2,0.8,0.7
1191,0.4,0.6,0.2,0.7,0.1
1192,0.2,0.8,0.0,0.4,0.0
1193,0.4,0.9,0.1,0.8,0.0
1194,0.5,0.8,0.3,0.7,0.2
1195,0.4,0.7,0.4,0.6,0.2
1196,0.4,0.7,0.4,0.8,0.2
1197,0.6,0.7,0.4,0.8,0.2
1198,0.4,0.7,0.1,0.7,0.0
1199,0.3,0.7,0.1,0.7,0.0
1200,0.5,0.7,0.4,0.6,0.2
1201,0.5,0.6,0.3,0.8,0.4
1202,0.8,0.9,0.6,0.7,0.2
1203,0.2,0.6,0.2,0.8,0.4
1204,0.5,0.8,0.5,0.8,0.3
1205,0.4,0.7,0.2,0.5,0.0
1206,0.4,0.6,0.3,0.7,0.2
1207,0.3,0.6,0.2,0.7,0.1
1208,0.5,0.8,0.4,0.7,0.2
1209,0.4,0.8,0.2,0.6,0.1
1210,0.5,0.7,0.4,0.6,0.2
1211,0.6,0.8,0.4,0.8,0.6
1212,0.4,0.8,0.2,0.7,0.1
1213,0.4,0.7,0.4,0.5,0.2
1214,0.4,0.3,0.2,0.7,0.8
1215,0.2,0.6,0.0,0.6,0.2
1216,0.3,0.6,0.4,0.7,0.5
1217,0.4,0.6,0.4,0.6,0.2
1218,0.4,0.6,0.2,0.7,0.1
1219,0.3,0.6,0.2,0.8,0.1
1220,0.4,0.7,0.2,0.8,0.0
1221,0.4,0.6,0.3,0.7,0.2
1222,0.4,0.7,0.2,0.8,0.6
1223,0.2,0.9,0.1,0.5,0.0
1224,0.4,0.5,0.4,0.7,0.4
1225,0.4,0.6,0.3,0.7,0.2
1226,0.3,0.7,0.2,0.4,0.0
1227,0.4,0.8,0.2,0.9,0.1
1228,0.2,0.6,0.1,0.4,0.1
1229,0.3,0.2,0.1,0.8,0.5
1230,0.4,0.5,0.4,0.6,0.1
1231,0.4,0.6,0.4,0.7,0.3
1232,0.2,0.6,0.1,0.7,0.1
1233,0.2,0.4,0.0,0.6,0.0
1234,0.5,0.7,0.4,0.6,0.3
1235,,,,,
1236,0.3,0.7,0.0,0.6,0.0
1237,0.2,0.6,0.2,0.6,0.0
1238,0.3,0.8,0.2,0.6,0.0
1239,0.4,0.6,0.2,0.7,0.1
1240,0.2,0.8,0.1,0.9,0.0
1241,0.4,0.8,0.4,0.7,0.0
1242,0.4,0.4,0.2,0.6,0.8
1243,0.5,0.7,0.3,0.4,0.2
1244,0.4,0.7,0.3,0.6,0.2
1245,0.3,0.8,0.2,0.9,0.0
1246,0.4,0.6,0.3,0.6,0.1
1247,0.3,0.4,0.2,0.6,0.1
1248,0.4,0.8,0.2,0.6,0.1
1249,0.4,0.7,0.2,0.8,0.3
1250,0.4,0.7,0.3,0.8,0.0
1251,0.4,0.7,0.4,0.8,0.3
1252,0.5,0.8,0.4,0.9,0.2
1253,0.4,0.6,0.2,0.7,0.3
1254,0.3,0.5,0.2,0.8,0.0
1255,0.3,0.7,0.2,0.6,0.1
1256,0.2,0.8,0.1,0.2,0.1
1257,0.6,0.8,0.4,0.6,0.2
1258,0.3,0.5,0.4,0.6,0.8
1259,0.5,0.4,0.6,0.8,0.9
